#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Belo Horizonte 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
CLU_1453 3106200022616 20639 
CLU_1453 3106200023043 3464 
CLU_1453 3106200023035 4639 
CLU_1453 3106200023132 2988 
CLU_1453 3106205432243 6286 
CLU_1453 3106200023140 6006 
CLU_1453 3106200023094 4467 
CLU_1453 3106202820609 3788 
CLU_1453 3106204908732 5474 
CLU_1453 3106200023159 4873 
CLU_1453 3106200023787 409 
CLU_1453 3106200023248 666 
CLU_1453 3106205219175 0 
CLU_1453 3106200023795 1580 
CLU_1453 3106200023256 2076 
CLU_1453 3106200023264 2131 
CLU_1453 3106202695456 2107 
CLU_1453 3106205866383 3128 
CLU_1453 3106200023728 3998 
CLU_1453 3106200023213 2933 
CLU_1453 3106200023817 2135 
CLU_1453 3106209166718 1169 
CLU_1453 3106200023701 2399 
CLU_1453 3106200023779 1730 
CLU_1453 3106202695421 1632 
CLU_1453 3106200023221 2814 
CLU_1453 3106200023515 4317 
CLU_1453 3106200023744 5335 
CLU_1453 3106200023655 5780 
CLU_1453 3106209166793 4364 
CLU_1453 3106200023671 4992 
CLU_1453 3106203411451 6078 
CLU_1453 3106200023604 7908 
CLU_1453 3106200023639 5687 
CLU_1453 3106200023663 4789 
CLU_1453 3106200023574 3840 
CLU_1453 3106200023647 3277 
CLU_1453 3106206368379 3380 
CLU_1453 3106200023620 6918 
CLU_1453 3106200023698 7427 
CLU_1453 3106200023019 2211 
CLU_1453 3106200023612 5845 
CLU_1453 3106205471532 5687 
CLU_1453 3106200023590 3430 
CLU_1453 3106203426637 6592 
CLU_1454 3106200022772 12743 
CLU_1454 3106200023388 10237 
CLU_1454 3106200024155 14298 
CLU_1454 3106200024139 13315 
CLU_1454 3106200024104 12192 
CLU_1454 3106200024147 12436 
CLU_1454 3106200024120 11258 
CLU_1454 3106202695766 10850 
CLU_1454 3106207772106 10476 
CLU_1454 3106200024163 13411 
CLU_1454 3106200024090 10622 
CLU_1454 3106203002446 10204 
CLU_1454 3106200022950 9426 
CLU_1454 3106200023000 7442 
CLU_1454 3106200022993 10609 
CLU_1454 3106200022853 12231 
CLU_1454 3106200022861 10675 
CLU_1454 3106200022926 8562 
CLU_1454 3106200022969 8262 
CLU_1454 3106200022888 9024 
CLU_1454 3106200022845 6826 
CLU_1454 3106200022896 10542 
CLU_1454 3106200023183 6891 
CLU_1454 3106200023175 5591 
CLU_1454 3106200023191 5161 
CLU_1454 3106200023167 5790 
CLU_1454 3106202695731 7288 
CLU_1454 3106200023205 6051 
CLU_1454 3106200023108 4120 
CLU_1454 3106200023086 4836 
CLU_1454 3106200023868 12502 
CLU_1454 3106202695448 13404 
CLU_1454 3106200023906 12061 
CLU_1454 3106200023884 11753 
CLU_1454 3106202695774 7120 
CLU_1454 3106200023825 7264 
CLU_1454 3106200024015 8859 
CLU_1454 3106203451658 9926 
CLU_1454 3106202695464 11270 
CLU_1454 3106200023841 11781 
CLU_1454 3106200023914 9805 
CLU_1454 3106200023965 12939 
CLU_1454 3106200023957 8687 
CLU_1454 3106200024171 11382 
CLU_1454 3106200555142 12157 
CLU_1454 3106202695499 3013 
CLU_1454 3106200023434 15502 
CLU_1454 3106200023760 15502 
CLU_1454 3106200023442 13806 
CLU_1454 3106200023736 14158 
CLU_1454 3106203286401 16153 
CLU_1454 3106200023396 15594 
CLU_1454 3106200023337 14298 
CLU_1454 3106200023418 14524 
CLU_1454 3106200023469 15489 
CLU_1454 3106200023361 15234 
CLU_1454 3106200023930 15234 
CLU_1454 3106209077324 15143 
CLU_1454 3106202695472 15059 
CLU_1454 3106202695480 15584 
CLU_1454 3106200023345 15649 
CLU_1454 3106200023450 13025 
CLU_1454 3106200023426 16330 
CLU_1454 3106200023558 9418 
CLU_1454 3106200023531 4184 
CLU_1454 3106200023507 4974 
CLU_1454 3106200024023 10488 
CLU_1454 3106207995369 10700 
CLU_1454 3106200024007 10700 
CLU_1454 3106200023892 8752 
CLU_1454 3106202708310 8514 
CLU_1454 3106205618312 3793 
CLU_1454 3106200023477 6959 
CLU_1454 3106200023485 8576 
CLU_1454 3106200023493 7114 
CLU_1454 3106200022632 20411 
CLU_1454 3106200022624 21419 
CLU_1454 3106200022705 21693 
CLU_1454 3106200022713 23461 
CLU_1454 3106200022659 17415 
CLU_1454 3106200022640 17415 
CLU_1454 3106200022586 18041 
CLU_1454 3106203232271 21334 
CLU_1454 3106200022608 21814 
CLU_1454 3106200022748 21385 
CLU_1454 3106200022756 19218 
CLU_1454 3106203015998 18741 
CLU_1454 3106203008525 23238 
CLU_1454 3106200022543 20843 
CLU_1454 3106200022675 19092 
CLU_1454 3106200022578 19695 
CLU_1454 3106200022616 20145 
CLU_1454 3106200023043 3045 
CLU_1454 3106200023035 4432 
CLU_1454 3106200023132 2907 
CLU_1454 3106205432243 5769 
CLU_1454 3106200023140 5357 
CLU_1454 3106200023094 3802 
CLU_1454 3106202820609 3230 
CLU_1454 3106204908732 5007 
CLU_1454 3106200023159 4393 
CLU_1454 3106200023787 313 
CLU_1454 3106200023248 0 
CLU_1454 3106205219175 666 
CLU_1454 3106200023795 958 
CLU_1454 3106200023256 1412 
CLU_1454 3106200023264 1724 
CLU_1454 3106202695456 1822 
CLU_1454 3106205866383 2665 
CLU_1454 3106200023728 3346 
CLU_1454 3106200023213 2358 
CLU_1454 3106200023817 2215 
CLU_1454 3106209166718 1835 
CLU_1454 3106200023701 3016 
CLU_1454 3106200023779 2395 
CLU_1454 3106202695421 1079 
CLU_1454 3106200023221 2148 
CLU_1454 3106200023515 4332 
CLU_1454 3106200023744 5645 
CLU_1454 3106200023655 6264 
CLU_1454 3106209166793 4566 
CLU_1454 3106200023671 5119 
CLU_1454 3106203411451 6125 
CLU_1454 3106200023604 8067 
CLU_1454 3106200023639 6236 
CLU_1454 3106200023663 5311 
CLU_1454 3106200023574 4427 
CLU_1454 3106200023647 3788 
CLU_1454 3106206368379 3779 
CLU_1454 3106200023620 7304 
CLU_1454 3106200023698 7721 
CLU_1454 3106200023019 2605 
CLU_1454 3106200023612 6042 
CLU_1454 3106205471532 6236 
CLU_1454 3106200023590 3716 
CLU_1454 3106203426637 6898 
CLU_1455 3106200022772 12651 
CLU_1455 3106200023388 10155 
CLU_1455 3106200024155 14228 
CLU_1455 3106200024139 13244 
CLU_1455 3106200024104 12053 
CLU_1455 3106200024147 12331 
CLU_1455 3106200024120 11114 
CLU_1455 3106202695766 10728 
CLU_1455 3106207772106 10396 
CLU_1455 3106200024163 13363 
CLU_1455 3106200024090 10586 
CLU_1455 3106203002446 10007 
CLU_1455 3106200022950 9207 
CLU_1455 3106200023000 7232 
CLU_1455 3106200022993 10443 
CLU_1455 3106200022853 12053 
CLU_1455 3106200022861 10439 
CLU_1455 3106200022926 8458 
CLU_1455 3106200022969 8066 
CLU_1455 3106200022888 8858 
CLU_1455 3106200022845 6628 
CLU_1455 3106200022896 10310 
CLU_1455 3106200023183 6835 
CLU_1455 3106200023175 5577 
CLU_1455 3106200023191 4993 
CLU_1455 3106200023167 5690 
CLU_1455 3106202695731 7217 
CLU_1455 3106200023205 5897 
CLU_1455 3106200023108 3963 
CLU_1455 3106200023086 4781 
CLU_1455 3106200023868 12569 
CLU_1455 3106202695448 13472 
CLU_1455 3106200023906 12167 
CLU_1455 3106200023884 11886 
CLU_1455 3106202695774 7143 
CLU_1455 3106200023825 7267 
CLU_1455 3106200024015 8805 
CLU_1455 3106203451658 9921 
CLU_1455 3106202695464 11324 
CLU_1455 3106200023841 11875 
CLU_1455 3106200023914 9862 
CLU_1455 3106200023965 13066 
CLU_1455 3106200023957 8653 
CLU_1455 3106200024171 11419 
CLU_1455 3106200555142 12304 
CLU_1455 3106202695499 3190 
CLU_1455 3106200023434 15504 
CLU_1455 3106200023760 15504 
CLU_1455 3106200023442 13802 
CLU_1455 3106200023736 14145 
CLU_1455 3106203286401 16130 
CLU_1455 3106200023396 15630 
CLU_1455 3106200023337 14257 
CLU_1455 3106200023418 14540 
CLU_1455 3106200023469 15524 
CLU_1455 3106200023361 15290 
CLU_1455 3106200023930 15290 
CLU_1455 3106209077324 15229 
CLU_1455 3106202695472 15140 
CLU_1455 3106202695480 15572 
CLU_1455 3106200023345 15612 
CLU_1455 3106200023450 12996 
CLU_1455 3106200023426 16346 
CLU_1455 3106200023558 9587 
CLU_1455 3106200023531 4210 
CLU_1455 3106200023507 4986 
CLU_1455 3106200024023 10648 
CLU_1455 3106207995369 10820 
CLU_1455 3106200024007 10820 
CLU_1455 3106200023892 8835 
CLU_1455 3106202708310 8632 
CLU_1455 3106205618312 3915 
CLU_1455 3106200023477 7119 
CLU_1455 3106200023485 8765 
CLU_1455 3106200023493 7282 
CLU_1455 3106200022632 20422 
CLU_1455 3106200022624 21419 
CLU_1455 3106200022705 21734 
CLU_1455 3106200022713 23482 
CLU_1455 3106200022659 17439 
CLU_1455 3106200022640 17439 
CLU_1455 3106200022586 18051 
CLU_1455 3106203232271 21410 
CLU_1455 3106200022608 21883 
CLU_1455 3106200022748 21416 
CLU_1455 3106200022756 19205 
CLU_1455 3106203015998 18727 
CLU_1455 3106203008525 23263 
CLU_1455 3106200022543 20916 
CLU_1455 3106200022675 19042 
CLU_1455 3106200022578 19702 
CLU_1455 3106200022616 20179 
CLU_1455 3106200023043 2750 
CLU_1455 3106200023035 4160 
CLU_1455 3106200023132 2673 
CLU_1455 3106205432243 5480 
CLU_1455 3106200023140 5133 
CLU_1455 3106200023094 3623 
CLU_1455 3106202820609 2949 
CLU_1455 3106204908732 4713 
CLU_1455 3106200023159 4099 
CLU_1455 3106200023787 592 
CLU_1455 3106200023248 295 
CLU_1455 3106205219175 874 
CLU_1455 3106200023795 706 
CLU_1455 3106200023256 1236 
CLU_1455 3106200023264 1866 
CLU_1455 3106202695456 1547 
CLU_1455 3106205866383 2370 
CLU_1455 3106200023728 3240 
CLU_1455 3106200023213 2365 
CLU_1455 3106200023817 2493 
CLU_1455 3106209166718 2028 
CLU_1455 3106200023701 3266 
CLU_1455 3106200023779 2592 
CLU_1455 3106202695421 1149 
CLU_1455 3106200023221 1999 
CLU_1455 3106200023515 4589 
CLU_1455 3106200023744 5940 
CLU_1455 3106200023655 6553 
CLU_1455 3106209166793 4852 
CLU_1455 3106200023671 5395 
CLU_1455 3106203411451 6384 
CLU_1455 3106200023604 8345 
CLU_1455 3106200023639 6513 
CLU_1455 3106200023663 5594 
CLU_1455 3106200023574 4691 
CLU_1455 3106200023647 4072 
CLU_1455 3106206368379 4074 
CLU_1455 3106200023620 7600 
CLU_1455 3106200023698 8014 
CLU_1455 3106200023019 2900 
CLU_1455 3106200023612 6327 
CLU_1455 3106205471532 6513 
CLU_1455 3106200023590 4010 
CLU_1455 3106203426637 7192 
CLU_1456 3106200022772 11671 
CLU_1456 3106200023388 9174 
CLU_1456 3106200024155 13247 
CLU_1456 3106200024139 12262 
CLU_1456 3106200024104 11101 
CLU_1456 3106200024147 11356 
CLU_1456 3106200024120 10167 
CLU_1456 3106202695766 9762 
CLU_1456 3106207772106 9414 
CLU_1456 3106200024163 12385 
CLU_1456 3106200024090 9614 
CLU_1456 3106203002446 9145 
CLU_1456 3106200022950 8404 
CLU_1456 3106200023000 6405 
CLU_1456 3106200022993 9524 
CLU_1456 3106200022853 11153 
CLU_1456 3106200022861 9691 
CLU_1456 3106200022926 7482 
CLU_1456 3106200022969 7205 
CLU_1456 3106200022888 7940 
CLU_1456 3106200022845 5772 
CLU_1456 3106200022896 9548 
CLU_1456 3106200023183 5856 
CLU_1456 3106200023175 4624 
CLU_1456 3106200023191 4080 
CLU_1456 3106200023167 4712 
CLU_1456 3106202695731 6235 
CLU_1456 3106200023205 4963 
CLU_1456 3106200023108 3034 
CLU_1456 3106200023086 3803 
CLU_1456 3106200023868 11707 
CLU_1456 3106202695448 12610 
CLU_1456 3106200023906 11380 
CLU_1456 3106200023884 11165 
CLU_1456 3106202695774 6225 
CLU_1456 3106200023825 6327 
CLU_1456 3106200024015 7826 
CLU_1456 3106203451658 8970 
CLU_1456 3106202695464 10443 
CLU_1456 3106200023841 11066 
CLU_1456 3106200023914 8987 
CLU_1456 3106200023965 12326 
CLU_1456 3106200023957 7682 
CLU_1456 3106200024171 10514 
CLU_1456 3106200555142 11620 
CLU_1456 3106202695499 2711 
CLU_1456 3106200023434 14557 
CLU_1456 3106200023760 14557 
CLU_1456 3106200023442 12850 
CLU_1456 3106200023736 13186 
CLU_1456 3106203286401 15163 
CLU_1456 3106200023396 14718 
CLU_1456 3106200023337 13282 
CLU_1456 3106200023418 13608 
CLU_1456 3106200023469 14611 
CLU_1456 3106200023361 14408 
CLU_1456 3106200023930 14408 
CLU_1456 3106209077324 14398 
CLU_1456 3106202695472 14299 
CLU_1456 3106202695480 14613 
CLU_1456 3106200023345 14638 
CLU_1456 3106200023450 12027 
CLU_1456 3106200023426 15412 
CLU_1456 3106200023558 8981 
CLU_1456 3106200023531 3309 
CLU_1456 3106200023507 4063 
CLU_1456 3106200024023 10005 
CLU_1456 3106207995369 10068 
CLU_1456 3106200024007 10068 
CLU_1456 3106200023892 8009 
CLU_1456 3106202708310 7884 
CLU_1456 3106205618312 3228 
CLU_1456 3106200023477 6499 
CLU_1456 3106200023485 8231 
CLU_1456 3106200023493 6685 
CLU_1456 3106200022632 19482 
CLU_1456 3106200022624 20468 
CLU_1456 3106200022705 20828 
CLU_1456 3106200022713 22551 
CLU_1456 3106200022659 16512 
CLU_1456 3106200022640 16512 
CLU_1456 3106200022586 17110 
CLU_1456 3106203232271 20557 
CLU_1456 3106200022608 21017 
CLU_1456 3106200022748 20496 
CLU_1456 3106200022756 18244 
CLU_1456 3106203015998 17766 
CLU_1456 3106203008525 22337 
CLU_1456 3106200022543 20059 
CLU_1456 3106200022675 18064 
CLU_1456 3106200022578 18758 
CLU_1456 3106200022616 19265 
CLU_1456 3106200023043 2732 
CLU_1456 3106200023035 4438 
CLU_1456 3106200023132 3224 
CLU_1456 3106205432243 5110 
CLU_1456 3106200023140 4358 
CLU_1456 3106200023094 2734 
CLU_1456 3106202820609 2555 
CLU_1456 3106204908732 4483 
CLU_1456 3106200023159 3857 
CLU_1456 3106200023787 1363 
CLU_1456 3106200023248 1090 
CLU_1456 3106205219175 1753 
CLU_1456 3106200023795 621 
CLU_1456 3106200023256 420 
CLU_1456 3106200023264 1385 
CLU_1456 3106202695456 1973 
CLU_1456 3106205866383 2287 
CLU_1456 3106200023728 2263 
CLU_1456 3106200023213 1470 
CLU_1456 3106200023817 2604 
CLU_1456 3106209166718 2918 
CLU_1456 3106200023701 4019 
CLU_1456 3106200023779 3475 
CLU_1456 3106202695421 657 
CLU_1456 3106200023221 1066 
CLU_1456 3106200023515 4436 
CLU_1456 3106200023744 6162 
CLU_1456 3106200023655 7032 
CLU_1456 3106209166793 4949 
CLU_1456 3106200023671 5367 
CLU_1456 3106203411451 6217 
CLU_1456 3106200023604 8304 
CLU_1456 3106200023639 7105 
CLU_1456 3106200023663 6148 
CLU_1456 3106200023574 5370 
CLU_1456 3106200023647 4636 
CLU_1456 3106206368379 4477 
CLU_1456 3106200023620 7910 
CLU_1456 3106200023698 8176 
CLU_1456 3106200023019 3353 
CLU_1456 3106200023612 6375 
CLU_1456 3106205471532 7105 
CLU_1456 3106200023590 4259 
CLU_1456 3106203426637 7384 
CLU_1457 3106200022772 11775 
CLU_1457 3106200023388 9253 
CLU_1457 3106200024155 13293 
CLU_1457 3106200024139 12312 
CLU_1457 3106200024104 11321 
CLU_1457 3106200024147 11489 
CLU_1457 3106200024120 10403 
CLU_1457 3106202695766 9944 
CLU_1457 3106207772106 9488 
CLU_1457 3106200024163 12378 
CLU_1457 3106200024090 9578 
CLU_1457 3106203002446 9523 
CLU_1457 3106200022950 8845 
CLU_1457 3106200023000 6832 
CLU_1457 3106200022993 9821 
CLU_1457 3106200022853 11475 
CLU_1457 3106200022861 10171 
CLU_1457 3106200022926 7621 
CLU_1457 3106200022969 7591 
CLU_1457 3106200022888 8243 
CLU_1457 3106200022845 6173 
CLU_1457 3106200022896 10017 
CLU_1457 3106200023183 5876 
CLU_1457 3106200023175 4533 
CLU_1457 3106200023191 4419 
CLU_1457 3106200023167 4855 
CLU_1457 3106202695731 6295 
CLU_1457 3106200023205 5253 
CLU_1457 3106200023108 3363 
CLU_1457 3106200023086 3829 
CLU_1457 3106200023868 11429 
CLU_1457 3106202695448 12332 
CLU_1457 3106200023906 11017 
CLU_1457 3106200023884 10744 
CLU_1457 3106202695774 6042 
CLU_1457 3106200023825 6194 
CLU_1457 3106200024015 7837 
CLU_1457 3106203451658 8858 
CLU_1457 3106202695464 10193 
CLU_1457 3106200023841 10726 
CLU_1457 3106200023914 8728 
CLU_1457 3106200023965 11921 
CLU_1457 3106200023957 7642 
CLU_1457 3106200024171 10303 
CLU_1457 3106200555142 11171 
CLU_1457 3106202695499 2126 
CLU_1457 3106200023434 14430 
CLU_1457 3106200023760 14430 
CLU_1457 3106200023442 12737 
CLU_1457 3106200023736 13094 
CLU_1457 3106203286401 15096 
CLU_1457 3106200023396 14515 
CLU_1457 3106200023337 13258 
CLU_1457 3106200023418 13447 
CLU_1457 3106200023469 14410 
CLU_1457 3106200023361 14157 
CLU_1457 3106200023930 14157 
CLU_1457 3106209077324 14082 
CLU_1457 3106202695472 13994 
CLU_1457 3106202695480 14519 
CLU_1457 3106200023345 14603 
CLU_1457 3106200023450 11973 
CLU_1457 3106200023426 15254 
CLU_1457 3106200023558 8480 
CLU_1457 3106200023531 3108 
CLU_1457 3106200023507 3901 
CLU_1457 3106200024023 9527 
CLU_1457 3106207995369 9672 
CLU_1457 3106200024007 9672 
CLU_1457 3106200023892 7688 
CLU_1457 3106202708310 7485 
CLU_1457 3106205618312 2773 
CLU_1457 3106200023477 6004 
CLU_1457 3106200023485 7691 
CLU_1457 3106200023493 6176 
CLU_1457 3106200022632 19335 
CLU_1457 3106200022624 20347 
CLU_1457 3106200022705 20614 
CLU_1457 3106200022713 22383 
CLU_1457 3106200022659 16336 
CLU_1457 3106200022640 16336 
CLU_1457 3106200022586 16966 
CLU_1457 3106203232271 20267 
CLU_1457 3106200022608 20743 
CLU_1457 3106200022748 20306 
CLU_1457 3106200022756 18154 
CLU_1457 3106203015998 17677 
CLU_1457 3106203008525 22159 
CLU_1457 3106200022543 19774 
CLU_1457 3106200022675 18058 
CLU_1457 3106200022578 18621 
CLU_1457 3106200022616 19065 
CLU_1457 3106200023043 3376 
CLU_1457 3106200023035 5037 
CLU_1457 3106200023132 3717 
CLU_1457 3106205432243 5751 
CLU_1457 3106200023140 4845 
CLU_1457 3106200023094 3137 
CLU_1457 3106202820609 3203 
CLU_1457 3106204908732 5139 
CLU_1457 3106200023159 4513 
CLU_1457 3106200023787 1227 
CLU_1457 3106200023248 1079 
CLU_1457 3106205219175 1632 
CLU_1457 3106200023795 1170 
CLU_1457 3106200023256 1053 
CLU_1457 3106200023264 775 
CLU_1457 3106202695456 2496 
CLU_1457 3106205866383 2936 
CLU_1457 3106200023728 2466 
CLU_1457 3106200023213 1300 
CLU_1457 3106200023817 1973 
CLU_1457 3106209166718 2720 
CLU_1457 3106200023701 3647 
CLU_1457 3106200023779 3247 
CLU_1457 3106202695421 0 
CLU_1457 3106200023221 1495 
CLU_1457 3106200023515 3782 
CLU_1457 3106200023744 5527 
CLU_1457 3106200023655 6467 
CLU_1457 3106209166793 4299 
CLU_1457 3106200023671 4710 
CLU_1457 3106203411451 5568 
CLU_1457 3106200023604 7647 
CLU_1457 3106200023639 6592 
CLU_1457 3106200023663 5622 
CLU_1457 3106200023574 4922 
CLU_1457 3106200023647 4129 
CLU_1457 3106206368379 3901 
CLU_1457 3106200023620 7289 
CLU_1457 3106200023698 7529 
CLU_1457 3106200023019 2816 
CLU_1457 3106200023612 5720 
CLU_1457 3106205471532 6592 
CLU_1457 3106200023590 3638 
CLU_1457 3106203426637 6741 
CLU_1458 3106200022772 12018 
CLU_1458 3106200023388 9489 
CLU_1458 3106200024155 13512 
CLU_1458 3106200024139 12534 
CLU_1458 3106200024104 11607 
CLU_1458 3106200024147 11744 
CLU_1458 3106200024120 10695 
CLU_1458 3106202695766 10218 
CLU_1458 3106207772106 9722 
CLU_1458 3106200024163 12575 
CLU_1458 3106200024090 9765 
CLU_1458 3106203002446 9855 
CLU_1458 3106200022950 9189 
CLU_1458 3106200023000 7174 
CLU_1458 3106200022993 10131 
CLU_1458 3106200022853 11792 
CLU_1458 3106200022861 10521 
CLU_1458 3106200022926 7883 
CLU_1458 3106200022969 7925 
CLU_1458 3106200022888 8557 
CLU_1458 3106200022845 6511 
CLU_1458 3106200022896 10366 
CLU_1458 3106200023183 6096 
CLU_1458 3106200023175 4711 
CLU_1458 3106200023191 4747 
CLU_1458 3106200023167 5126 
CLU_1458 3106202695731 6530 
CLU_1458 3106200023205 5567 
CLU_1458 3106200023108 3693 
CLU_1458 3106200023086 4063 
CLU_1458 3106200023868 11487 
CLU_1458 3106202695448 12389 
CLU_1458 3106200023906 11023 
CLU_1458 3106200023884 10710 
CLU_1458 3106202695774 6166 
CLU_1458 3106200023825 6343 
CLU_1458 3106200024015 8048 
CLU_1458 3106203451658 9010 
CLU_1458 3106202695464 10269 
CLU_1458 3106200023841 10747 
CLU_1458 3106200023914 8802 
CLU_1458 3106200023965 11897 
CLU_1458 3106200023957 7831 
CLU_1458 3106200024171 10401 
CLU_1458 3106200555142 11117 
CLU_1458 3106202695499 1990 
CLU_1458 3106200023434 14568 
CLU_1458 3106200023760 14568 
CLU_1458 3106200023442 12884 
CLU_1458 3106200023736 13251 
CLU_1458 3106203286401 15263 
CLU_1458 3106200023396 14613 
CLU_1458 3106200023337 13446 
CLU_1458 3106200023418 13568 
CLU_1458 3106200023469 14509 
CLU_1458 3106200023361 14229 
CLU_1458 3106200023930 14229 
CLU_1458 3106209077324 14114 
CLU_1458 3106202695472 14034 
CLU_1458 3106202695480 14673 
CLU_1458 3106200023345 14786 
CLU_1458 3106200023450 12148 
CLU_1458 3106200023426 15375 
CLU_1458 3106200023558 8389 
CLU_1458 3106200023531 3246 
CLU_1458 3106200023507 4050 
CLU_1458 3106200024023 9453 
CLU_1458 3106207995369 9658 
CLU_1458 3106200024007 9658 
CLU_1458 3106200023892 7727 
CLU_1458 3106202708310 7472 
CLU_1458 3106205618312 2752 
CLU_1458 3106200023477 5924 
CLU_1458 3106200023485 7567 
CLU_1458 3106200023493 6084 
CLU_1458 3106200022632 19459 
CLU_1458 3106200022624 20485 
CLU_1458 3106200022705 20702 
CLU_1458 3106200022713 22495 
CLU_1458 3106200022659 16447 
CLU_1458 3106200022640 16447 
CLU_1458 3106200022586 17093 
CLU_1458 3106203232271 20311 
CLU_1458 3106200022608 20796 
CLU_1458 3106200022748 20408 
CLU_1458 3106200022756 18307 
CLU_1458 3106203015998 17832 
CLU_1458 3106203008525 22267 
CLU_1458 3106200022543 19821 
CLU_1458 3106200022675 18251 
CLU_1458 3106200022578 18751 
CLU_1458 3106200022616 19162 
CLU_1458 3106200023043 3647 
CLU_1458 3106200023035 5250 
CLU_1458 3106200023132 3854 
CLU_1458 3106205432243 6086 
CLU_1458 3106200023140 5197 
CLU_1458 3106200023094 3480 
CLU_1458 3106202820609 3531 
CLU_1458 3106204908732 5454 
CLU_1458 3106200023159 4827 
CLU_1458 3106200023787 1098 
CLU_1458 3106200023248 1042 
CLU_1458 3106205219175 1479 
CLU_1458 3106200023795 1403 
CLU_1458 3106200023256 1388 
CLU_1458 3106200023264 682 
CLU_1458 3106202695456 2668 
CLU_1458 3106205866383 3214 
CLU_1458 3106200023728 2771 
CLU_1458 3106200023213 1513 
CLU_1458 3106200023817 1630 
CLU_1458 3106209166718 2491 
CLU_1458 3106200023701 3336 
CLU_1458 3106200023779 2998 
CLU_1458 3106202695421 354 
CLU_1458 3106200023221 1848 
CLU_1458 3106200023515 3514 
CLU_1458 3106200023744 5187 
CLU_1458 3106200023655 6112 
CLU_1458 3106209166793 3974 
CLU_1458 3106200023671 4412 
CLU_1458 3106203411451 5308 
CLU_1458 3106200023604 7358 
CLU_1458 3106200023639 6241 
CLU_1458 3106200023663 5270 
CLU_1458 3106200023574 4585 
CLU_1458 3106200023647 3781 
CLU_1458 3106206368379 3546 
CLU_1458 3106200023620 6942 
CLU_1458 3106200023698 7200 
CLU_1458 3106200023019 2465 
CLU_1458 3106200023612 5408 
CLU_1458 3106205471532 6241 
CLU_1458 3106200023590 3291 
CLU_1458 3106203426637 6407 
CLU_1459 3106200022772 12816 
CLU_1459 3106200023388 10280 
CLU_1459 3106200024155 14273 
CLU_1459 3106200024139 13299 
CLU_1459 3106200024104 12459 
CLU_1459 3106200024147 12558 
CLU_1459 3106200024120 11553 
CLU_1459 3106202695766 11057 
CLU_1459 3106207772106 10510 
CLU_1459 3106200024163 13302 
CLU_1459 3106200024090 10481 
CLU_1459 3106203002446 10737 
CLU_1459 3106200022950 10067 
CLU_1459 3106200023000 8053 
CLU_1459 3106200022993 11005 
CLU_1459 3106200022853 12669 
CLU_1459 3106200022861 11389 
CLU_1459 3106200022926 8710 
CLU_1459 3106200022969 8807 
CLU_1459 3106200022888 9433 
CLU_1459 3106200022845 7392 
CLU_1459 3106200022896 11237 
CLU_1459 3106200023183 6871 
CLU_1459 3106200023175 5434 
CLU_1459 3106200023191 5629 
CLU_1459 3106200023167 5968 
CLU_1459 3106202695731 7325 
CLU_1459 3106200023205 6444 
CLU_1459 3106200023108 4575 
CLU_1459 3106200023086 4866 
CLU_1459 3106200023868 11957 
CLU_1459 3106202695448 12854 
CLU_1459 3106200023906 11381 
CLU_1459 3106200023884 10979 
CLU_1459 3106202695774 6788 
CLU_1459 3106200023825 7007 
CLU_1459 3106200024015 8805 
CLU_1459 3106203451658 9667 
CLU_1459 3106202695464 10779 
CLU_1459 3106200023841 11139 
CLU_1459 3106200023914 9314 
CLU_1459 3106200023965 12183 
CLU_1459 3106200023957 8554 
CLU_1459 3106200024171 10954 
CLU_1459 3106200555142 11334 
CLU_1459 3106202695499 2208 
CLU_1459 3106200023434 15190 
CLU_1459 3106200023760 15190 
CLU_1459 3106200023442 13523 
CLU_1459 3106200023736 13907 
CLU_1459 3106203286401 15937 
CLU_1459 3106200023396 15156 
CLU_1459 3106200023337 14158 
CLU_1459 3106200023418 14159 
CLU_1459 3106200023469 15055 
CLU_1459 3106200023361 14720 
CLU_1459 3106200023930 14720 
CLU_1459 3106209077324 14521 
CLU_1459 3106202695472 14457 
CLU_1459 3106202695480 15324 
CLU_1459 3106200023345 15486 
CLU_1459 3106200023450 12840 
CLU_1459 3106200023426 15963 
CLU_1459 3106200023558 8530 
CLU_1459 3106200023531 3927 
CLU_1459 3106200023507 4734 
CLU_1459 3106200024023 9630 
CLU_1459 3106207995369 9976 
CLU_1459 3106200024007 9976 
CLU_1459 3106200023892 8172 
CLU_1459 3106202708310 7809 
CLU_1459 3106205618312 3169 
CLU_1459 3106200023477 6118 
CLU_1459 3106200023485 7630 
CLU_1459 3106200023493 6246 
CLU_1459 3106200022632 20049 
CLU_1459 3106200022624 21100 
CLU_1459 3106200022705 21219 
