#############################################################################
# Project CNPq: Increasing PHC with team sizing
# Author: João Flávio de Freitas Almeida <joao.flavio@dep.ufmg.br>
# LEPOINT: Laboratório de Estudos em Planejamento de Operações Integradas
# Departamento de Engenharia de Produção
# Universidade Federal de Minas Gerais - Escola de Engenharia
#############################################################################
# Health Care Facility Location Problem: Considering fixed facilities,
# choose intermediate facilities according a criteria that improve service
# quality. Consider health care teams.
#############################################################################
# glpsol -m aps.mod -d LS.dat --cuts

#############################################################################
# DADOS REFERENTES AO MUNICIPIO DE: 
# Lagoa Santa 
#############################################################################
data;
# Distance matrix between same-level facilities (for team transfer) 
# {EL[1], L[1]} default 0; # Distance between L1 facilities (min)  
param DL1 := 
31376010500028 313760105000277 4194 
31376010500028 313760105000278 5962 
31376010500028 313760105000279 6182 
31376010500028 31376010500028  
31376010500028 313760105000281 2107 
31376010500028 313760105000282 406 
31376010500028 313760105000283 4253 
31376010500028 313760105000284 11748 
31376010500028 313760105000285 994 
31376010500028 313760114000002 12845 
31376010500028 313760114000007 11986 
31376010500028 313760114000008 11665 
31376010500028 313760114000009 10698 
31376010500028 31376011400001 13301 
31376010500028 313760115000001 8259 
31376010500028 313760115000002 888 
31376010500028 313760115000003 4054 
31376010500028 313760115000005 8268 
31376010500028 313760115000006 7772 
31376010500028 313760115000007 4772 
31376010500028 313760115000008 7643 
31376010500028 313760115000009 7224 
31376010500028 31376011500001 8339 
31376010500028 313760115000011 7658 
31376010500028 313760115000014 3645 
31376010500028 313760115000015 5783 
31376010500028 313760115000018 6741 
31376010500028 313760115000019 581 
31376010500028 31376011500002 3223 
31376010500028 313760115000021 3472 
31376010500028 313760115000022 3815 
31376010500028 313760115000023 4021 
31376010500028 313760115000024 446 
31376010500028 313760115000025 4366 
31376010500028 313760115000026 4425 
31376010500028 313760115000027 4679 
31376010500028 313760115000029 5395 
31376010500028 31376011500003 6179 
31376010500028 313760115000031 5997 
31376010500028 313760115000032 4656 
31376010500028 313760115000033 4858 
31376010500028 313760115000034 4712 
313760114000002 313760105000002 7991 
313760114000002 313760105000003 854 
313760114000002 313760105000005 6934 
313760114000002 313760105000007 6866 
313760114000002 313760105000008 6717 
313760114000002 313760105000009 6118 
313760114000002 31376010500001 5644 
313760114000002 313760105000011 5446 
313760114000002 313760105000012 5267 
313760114000002 313760105000013 4872 
313760114000002 313760105000015 6407 
313760114000002 313760105000016 3685 
313760114000002 31376010500002 6817 
313760114000002 313760105000021 7161 
313760114000002 313760105000022 7131 
313760114000002 313760105000024 8173 
313760114000002 313760105000026 7494 
313760114000002 313760105000027 8759 
313760114000002 313760105000028 8259 
313760114000002 313760105000029 8038 
313760114000002 31376010500003 8207 
313760114000002 313760105000036 8851 
313760114000002 313760105000037 9117 
313760114000002 313760105000039 11231 
313760114000002 31376010500004 11507 
313760114000002 313760105000043 12089 
313760114000002 313760105000045 11501 
313760114000002 313760105000048 5604 
313760114000002 31376010500005 7935 
313760114000002 313760105000058 8997 
313760114000002 313760105000064 12585 
313760114000002 313760105000066 8878 
313760114000002 313760105000067 8613 
313760114000002 313760105000068 8423 
313760114000002 313760105000069 8518 
313760114000002 313760105000071 7609 
313760114000002 313760105000072 7243 
313760114000002 313760105000074 6526 
313760114000002 313760105000075 6375 
313760114000002 313760105000076 6254 
313760114000002 313760105000077 6517 
313760114000002 313760105000078 6248 
313760114000002 31376010500008 6176 
313760114000002 313760105000081 543 
313760114000002 313760105000082 5626 
313760114000002 313760105000083 5556 
313760114000002 313760105000084 5891 
313760114000002 313760105000085 5989 
313760114000002 313760105000086 6007 
313760114000002 313760105000087 4936 
313760114000002 313760105000088 444 
313760114000002 313760105000089 4947 
313760114000002 31376010500009 4514 
313760114000002 313760105000091 4208 
313760114000002 313760105000092 3404 
313760114000002 313760105000094 441 
313760114000002 313760105000095 489 
313760114000002 313760105000096 5147 
313760114000002 313760105000097 5361 
313760114000002 313760105000098 563 
313760114000002 313760105000099 6064 
313760114000002 313760105000101 3547 
313760114000002 313760105000102 4269 
313760114000002 313760105000103 3499 
313760114000002 313760105000105 3609 
313760114000002 313760105000106 6669 
313760114000002 313760105000108 7003 
313760114000002 313760105000109 7224 
313760114000002 31376010500011 7003 
313760114000002 313760105000112 718 
313760114000002 313760105000114 6438 
313760114000002 313760105000118 7999 
313760114000002 31376010500012 7299 
313760114000002 313760105000122 8457 
313760114000002 313760105000123 794 
313760114000002 313760105000124 7735 
313760114000002 313760105000125 7485 
313760114000002 313760105000126 8144 
313760114000002 313760105000127 801 
313760114000002 313760105000128 8868 
313760114000002 313760105000129 9374 
313760114000002 313760105000132 8741 
313760114000002 313760105000133 9469 
313760114000002 313760105000134 9444 
313760114000002 313760105000135 10648 
313760114000002 313760105000136 11054 
313760114000002 313760105000138 12274 
313760114000002 313760105000139 12119 
313760114000002 31376010500014 11718 
313760114000002 313760105000141 11431 
313760114000002 313760105000142 10882 
313760114000002 313760105000144 4768 
313760114000002 313760105000145 3387 
313760114000002 313760105000146 8858 
313760114000002 313760105000147 10349 
313760114000002 31376010500015 126 
313760114000002 313760105000151 12972 
313760114000002 313760105000152 14754 
313760114000002 313760105000161 7726 
313760114000002 313760105000162 12356 
313760114000002 313760105000163 12412 
313760114000002 313760105000164 12399 
313760114000002 313760105000165 7197 
313760114000002 313760105000166 7541 
313760114000002 313760105000167 7209 
313760114000002 313760105000168 8257 
313760114000002 313760105000169 8299 
313760114000002 31376010500017 4659 
313760114000002 313760105000171 4459 
313760114000002 313760105000172 11123 
313760114000002 313760105000173 8642 
313760114000002 313760105000174 9092 
313760114000002 313760105000175 8585 
313760114000002 313760105000176 8519 
313760114000002 313760105000177 9281 
313760114000002 313760105000178 9296 
313760114000002 313760105000179 9395 
313760114000002 31376010500018 9395 
313760114000002 313760105000182 12745 
313760114000002 313760105000183 12741 
313760114000002 313760105000184 12682 
313760114000002 313760105000185 12762 
313760114000002 313760105000186 11935 
313760114000002 313760105000187 11722 
313760114000002 313760105000188 9243 
313760114000002 313760105000189 9681 
313760114000002 31376010500019 12838 
313760114000002 313760105000191 1282 
313760114000002 313760105000192 13128 
313760114000002 313760105000193 12751 
313760114000002 313760105000194 12579 
313760114000002 313760105000195 10293 
313760114000002 313760105000196 9704 
313760114000002 313760105000198 4666 
313760114000002 313760105000199 4408 
313760114000002 3137601050002 4702 
313760114000002 313760105000201 4495 
313760114000002 313760105000202 4338 
313760114000002 313760105000203 7059 
313760114000002 313760105000204 6996 
313760114000002 313760105000205 7898 
313760114000002 313760105000206 8158 
313760114000002 313760105000207 883 
313760114000002 313760105000208 8671 
313760114000002 313760105000209 12566 
313760114000002 31376010500021 12923 
313760114000002 313760105000211 7055 
313760114000002 313760105000212 6739 
313760114000002 313760105000213 4175 
313760114000002 313760105000214 4476 
313760114000002 313760105000215 7692 
313760114000002 313760105000216 7681 
313760114000002 313760105000217 9095 
313760114000002 313760105000218 8842 
313760114000002 313760105000219 10046 
313760114000002 31376010500022 10821 
313760114000002 313760105000221 10189 
313760114000002 313760105000222 12017 
313760114000002 313760105000223 1194 
313760114000002 313760105000224 11461 
313760114000002 313760105000225 10716 
313760114000002 313760105000226 1099 
313760114000002 313760105000227 11326 
313760114000002 313760105000228 11502 
313760114000002 313760105000229 11213 
313760114000002 31376010500023 887 
313760114000002 313760105000231 9264 
313760114000002 313760105000232 10581 
313760114000002 313760105000233 11719 
313760114000002 313760105000234 7887 
313760114000002 313760105000235 8151 
313760114000002 313760105000236 8406 
313760114000002 313760105000237 8591 
313760114000002 313760105000238 6597 
313760114000002 313760105000239 6953 
313760114000002 31376010500024 7151 
313760114000002 313760105000241 7228 
313760114000002 313760105000242 9123 
313760114000002 313760105000243 9055 
313760114000002 313760105000245 7467 
313760114000002 313760105000246 8647 
313760114000002 313760105000247 8457 
313760114000002 313760105000248 5719 
313760114000002 313760105000249 6081 
313760114000002 31376010500025 8585 
313760114000002 313760105000251 8438 
313760114000002 313760105000252 9136 
313760114000002 313760105000253 8854 
313760114000002 313760105000254 11218 
313760114000002 313760105000255 11284 
313760114000002 313760105000256 6525 
313760114000002 313760105000257 6494 
313760114000002 313760105000258 8986 
313760114000002 313760105000259 8754 
313760114000002 31376010500026 10073 
313760114000002 313760105000261 10139 
313760114000002 313760105000262 10074 
313760114000002 313760105000263 9991 
313760114000002 313760105000264 10665 
313760114000002 313760105000265 5831 
313760114000002 313760105000266 12054 
313760114000002 313760105000267 1223 
313760114000002 313760105000268 11917 
313760114000002 313760105000269 11824 
313760114000002 31376010500027 404 
313760114000002 313760105000271 4281 
313760114000002 313760105000272 592 
313760114000002 313760105000273 6111 
313760114000002 313760105000274 3811 
313760114000002 313760105000275 3917 
313760114000002 313760105000276 9086 
313760114000002 313760105000277 9257 
313760114000002 313760105000278 8952 
313760114000002 313760105000279 8823 
313760114000002 31376010500028 12845 
313760114000002 313760105000281 11226 
313760114000002 313760105000282 11753 
313760114000002 313760105000283 11413 
313760114000002 313760105000284 3721 
313760114000002 313760105000285 6424 
313760114000002 313760114000002  
313760114000002 313760114000007 1675 
313760114000002 313760114000008 1542 
313760114000002 313760114000009 2395 
313760114000002 31376011400001 3845 
313760114000002 313760115000001 16737 
313760114000002 313760115000002 17715 
313760114000002 313760115000003 151 
313760114000002 313760115000005 15409 
313760114000002 313760115000006 18496 
313760114000002 313760115000007 17013 
313760114000002 313760115000008 16743 
313760114000002 313760115000009 15885 
313760114000002 31376011500001 17666 
313760114000002 313760115000011 17332 
313760114000002 313760115000014 13449 
313760114000002 313760115000015 13291 
313760114000002 313760115000018 16155 
313760114000002 313760115000019 16206 
313760114000002 31376011500002 14178 
313760114000002 313760115000021 13942 
313760114000002 313760115000022 14294 
313760114000002 313760115000023 14148 
313760114000002 313760115000024 14616 
313760114000002 313760115000025 1429 
313760114000002 313760115000026 14468 
313760114000002 313760115000027 14899 
313760114000002 313760115000029 14595 
313760114000002 31376011500003 14353 
313760114000002 313760115000031 15019 
313760114000002 313760115000032 1594 
313760114000002 313760115000033 15625 
313760114000002 313760115000034 13095 
313760114000007 313760105000002 7587 
313760114000007 313760105000003 8054 
313760114000007 313760105000005 6514 
313760114000007 313760105000007 6542 
313760114000007 313760105000008 6327 
313760114000007 313760105000009 5421 
313760114000007 31376010500001 5103 
313760114000007 313760105000011 5139 
313760114000007 313760105000012 4831 
313760114000007 313760105000013 4531 
313760114000007 313760105000015 6293 
313760114000007 313760105000016 3689 
313760114000007 31376010500002 7 
313760114000007 313760105000021 7324 
313760114000007 313760105000022 7377 
313760114000007 313760105000024 8902 
313760114000007 313760105000026 7755 
313760114000007 313760105000027 8961 
313760114000007 313760105000028 8338 
313760114000007 313760105000029 7952 
313760114000007 31376010500003 7869 
313760114000007 313760105000036 8669 
313760114000007 313760105000037 8932 
313760114000007 313760105000039 10937 
313760114000007 31376010500004 1123 
313760114000007 313760105000043 11661 
313760114000007 313760105000045 11109 
313760114000007 313760105000048 4053 
313760114000007 31376010500005 8895 
313760114000007 313760105000058 9622 
313760114000007 313760105000064 12118 
313760114000007 313760105000066 8578 
313760114000007 313760105000067 8337 
313760114000007 313760105000068 8019 
313760114000007 313760105000069 8129 
313760114000007 313760105000071 7045 
313760114000007 313760105000072 6851 
313760114000007 313760105000074 6212 
313760114000007 313760105000075 6007 
313760114000007 313760105000076 5828 
313760114000007 313760105000077 608 
313760114000007 313760105000078 5652 
313760114000007 31376010500008 5673 
313760114000007 313760105000081 4756 
313760114000007 313760105000082 5105 
313760114000007 313760105000083 5149 
313760114000007 313760105000084 5489 
313760114000007 313760105000085 5636 
313760114000007 313760105000086 5719 
313760114000007 313760105000087 4181 
313760114000007 313760105000088 3727 
313760114000007 313760105000089 4423 
313760114000007 31376010500009 4052 
313760114000007 313760105000091 3916 
313760114000007 313760105000092 3029 
313760114000007 313760105000094 4312 
313760114000007 313760105000095 4765 
313760114000007 313760105000096 5277 
313760114000007 313760105000097 5354 
313760114000007 313760105000098 5567 
313760114000007 313760105000099 6059 
313760114000007 313760105000101 3746 
313760114000007 313760105000102 4894 
313760114000007 313760105000103 4029 
313760114000007 313760105000105 4431 
313760114000007 313760105000106 7027 
313760114000007 313760105000108 7074 
313760114000007 313760105000109 7324 
313760114000007 31376010500011 7314 
313760114000007 313760105000112 7667 
313760114000007 313760105000114 7283 
313760114000007 313760105000118 8477 
313760114000007 31376010500012 7639 
313760114000007 313760105000122 8579 
313760114000007 313760105000123 7935 
313760114000007 313760105000124 7835 
313760114000007 313760105000125 7574 
313760114000007 313760105000126 7857 
313760114000007 313760105000127 7808 
313760114000007 313760105000128 8872 
313760114000007 313760105000129 9538 
313760114000007 313760105000132 8551 
313760114000007 313760105000133 9221 
313760114000007 313760105000134 9355 
313760114000007 313760105000135 10398 
313760114000007 313760105000136 10746 
313760114000007 313760105000138 11912 
313760114000007 313760105000139 11739 
313760114000007 31376010500014 11302 
313760114000007 313760105000141 11062 
313760114000007 313760105000142 10532 
313760114000007 313760105000144 3747 
313760114000007 313760105000145 2412 
313760114000007 313760105000146 7531 
313760114000007 313760105000147 10626 
313760114000007 31376010500015 12106 
313760114000007 313760105000151 12492 
313760114000007 313760105000152 14121 
313760114000007 313760105000161 8058 
313760114000007 313760105000162 11928 
313760114000007 313760105000163 11986 
313760114000007 313760105000164 11946 
313760114000007 313760105000165 7262 
313760114000007 313760105000166 7983 
313760114000007 313760105000167 7616 
313760114000007 313760105000168 8038 
313760114000007 313760105000169 814 
313760114000007 31376010500017 5228 
313760114000007 313760105000171 4945 
313760114000007 313760105000172 1144 
313760114000007 313760105000173 9175 
313760114000007 313760105000174 9681 
313760114000007 313760105000175 84 
313760114000007 313760105000176 8289 
313760114000007 313760105000177 9375 
313760114000007 313760105000178 9396 
313760114000007 313760105000179 9396 
313760114000007 31376010500018 9434 
313760114000007 313760105000182 1237 
313760114000007 313760105000183 12362 
313760114000007 313760105000184 12232 
313760114000007 313760105000185 12291 
313760114000007 313760105000186 11545 
313760114000007 313760105000187 11336 
313760114000007 313760105000188 892 
313760114000007 313760105000189 9363 
313760114000007 31376010500019 12298 
313760114000007 313760105000191 12286 
313760114000007 313760105000192 12527 
313760114000007 313760105000193 12247 
313760114000007 313760105000194 12066 
313760114000007 313760105000195 9692 
313760114000007 313760105000196 9172 
313760114000007 313760105000198 5018 
313760114000007 313760105000199 4687 
313760114000007 3137601050002 4939 
313760114000007 313760105000201 4862 
313760114000007 313760105000202 4785 
313760114000007 313760105000203 7251 
313760114000007 313760105000204 7236 
313760114000007 313760105000205 8288 
313760114000007 313760105000206 8496 
313760114000007 313760105000207 8999 
313760114000007 313760105000208 8816 
313760114000007 313760105000209 12142 
313760114000007 31376010500021 12498 
313760114000007 313760105000211 6749 
313760114000007 313760105000212 6468 
313760114000007 313760105000213 4449 
313760114000007 313760105000214 464 
313760114000007 313760105000215 8414 
313760114000007 313760105000216 8216 
313760114000007 313760105000217 9232 
313760114000007 313760105000218 8938 
313760114000007 313760105000219 9686 
313760114000007 31376010500022 10398 
313760114000007 313760105000221 9752 
313760114000007 313760105000222 11469 
313760114000007 313760105000223 11443 
313760114000007 313760105000224 10906 
313760114000007 313760105000225 1019 
313760114000007 313760105000226 10509 
313760114000007 313760105000227 10882 
313760114000007 313760105000228 1103 
313760114000007 313760105000229 10698 
313760114000007 31376010500023 9581 
313760114000007 313760105000231 997 
313760114000007 313760105000232 10572 
313760114000007 313760105000233 11577 
313760114000007 313760105000234 8048 
313760114000007 313760105000235 8353 
313760114000007 313760105000236 8316 
313760114000007 313760105000237 8537 
313760114000007 313760105000238 5883 
313760114000007 313760105000239 6455 
313760114000007 31376010500024 6474 
313760114000007 313760105000241 6699 
313760114000007 313760105000242 8837 
313760114000007 313760105000243 8825 
313760114000007 313760105000245 7106 
313760114000007 313760105000246 8318 
313760114000007 313760105000247 8123 
313760114000007 313760105000248 5533 
313760114000007 313760105000249 5909 
313760114000007 31376010500025 861 
313760114000007 313760105000251 8489 
313760114000007 313760105000252 9108 
313760114000007 313760105000253 8809 
313760114000007 313760105000254 1087 
313760114000007 313760105000255 10902 
313760114000007 313760105000256 6023 
313760114000007 313760105000257 5936 
313760114000007 313760105000258 8623 
313760114000007 313760105000259 8367 
313760114000007 31376010500026 9808 
313760114000007 313760105000261 9887 
313760114000007 313760105000262 9831 
313760114000007 313760105000263 9836 
313760114000007 313760105000264 9666 
313760114000007 313760105000265 6114 
313760114000007 313760105000266 11582 
313760114000007 313760105000267 11741 
313760114000007 313760105000268 1145 
313760114000007 313760105000269 11357 
313760114000007 31376010500027 3598 
313760114000007 313760105000271 3734 
313760114000007 313760105000272 6913 
313760114000007 313760105000273 7133 
313760114000007 313760105000274 4493 
313760114000007 313760105000275 4674 
313760114000007 313760105000276 8615 
313760114000007 313760105000277 8748 
313760114000007 313760105000278 8822 
313760114000007 313760105000279 873 
313760114000007 31376010500028 11986 
313760114000007 313760105000281 10552 
313760114000007 313760105000282 11411 
313760114000007 313760105000283 11096 
313760114000007 313760105000284 4796 
313760114000007 313760105000285 7053 
313760114000007 313760114000002 1675 
313760114000007 313760114000007  
313760114000007 313760114000008 522 
313760114000007 313760114000009 132 
313760114000007 31376011400001 2592 
313760114000007 313760115000001 16665 
313760114000007 313760115000002 1763 
313760114000007 313760115000003 14606 
313760114000007 313760115000005 15451 
313760114000007 313760115000006 18158 
313760114000007 313760115000007 16373 
313760114000007 313760115000008 16587 
313760114000007 313760115000009 15751 
313760114000007 31376011500001 17511 
313760114000007 313760115000011 17118 
313760114000007 313760115000014 13017 
313760114000007 313760115000015 13145 
313760114000007 313760115000018 15932 
313760114000007 313760115000019 15849 
313760114000007 31376011500002 13649 
313760114000007 313760115000021 13462 
313760114000007 313760115000022 13835 
313760114000007 313760115000023 13726 
313760114000007 313760115000024 14219 
313760114000007 313760115000025 13904 
313760114000007 313760115000026 14077 
313760114000007 313760115000027 14508 
313760114000007 313760115000029 14322 
313760114000007 31376011500003 14199 
313760114000007 313760115000031 14794 
313760114000007 313760115000032 15443 
313760114000007 313760115000033 15193 
313760114000007 313760115000034 12816 
313760114000008 313760105000002 7147 
313760114000008 313760105000003 7631 
313760114000008 313760105000005 6072 
313760114000008 313760105000007 6084 
313760114000008 313760105000008 5879 
313760114000008 313760105000009 5035 
313760114000008 31376010500001 4677 
313760114000008 313760105000011 4672 
313760114000008 313760105000012 4383 
313760114000008 313760105000013 4064 
313760114000008 313760105000015 5805 
313760114000008 313760105000016 3177 
313760114000008 31376010500002 6487 
313760114000008 313760105000021 6813 
313760114000008 313760105000022 6861 
313760114000008 313760105000024 8384 
313760114000008 313760105000026 7238 
313760114000008 313760105000027 8449 
313760114000008 313760105000028 7835 
313760114000008 313760105000029 7465 
313760114000008 31376010500003 7418 
313760114000008 313760105000036 8196 
313760114000008 313760105000037 846 
313760114000008 313760105000039 10486 
313760114000008 31376010500004 10776 
313760114000008 313760105000043 11234 
313760114000008 313760105000045 10675 
313760114000008 313760105000048 4062 
313760114000008 31376010500005 8394 
313760114000008 313760105000058 91 
313760114000008 313760105000064 117 
313760114000008 313760105000066 8123 
313760114000008 313760105000067 7877 
313760114000008 313760105000068 7581 
313760114000008 313760105000069 7687 
313760114000008 313760105000071 6635 
313760114000008 313760105000072 6406 
313760114000008 313760105000074 5751 
313760114000008 313760105000075 5554 
313760114000008 313760105000076 5385 
313760114000008 313760105000077 564 
313760114000008 313760105000078 5243 
313760114000008 31376010500008 5243 
313760114000008 313760105000081 4358 
313760114000008 313760105000082 4676 
313760114000008 313760105000083 4698 
313760114000008 313760105000084 5039 
313760114000008 313760105000085 5179 
313760114000008 313760105000086 5251 
313760114000008 313760105000087 3799 
313760114000008 313760105000088 3329 
313760114000008 313760105000089 3989 
313760114000008 31376010500009 3601 
313760114000008 313760105000091 3436 
313760114000008 313760105000092 255 
313760114000008 313760105000094 3813 
313760114000008 313760105000095 4271 
313760114000008 313760105000096 4763 
313760114000008 313760105000097 4851 
313760114000008 313760105000098 507 
313760114000008 313760105000099 5559 
313760114000008 313760105000101 3225 
313760114000008 313760105000102 4377 
313760114000008 313760105000103 3511 
313760114000008 313760105000105 3931 
313760114000008 313760105000106 6506 
313760114000008 313760105000108 657 
313760114000008 313760105000109 6818 
313760114000008 31376010500011 6796 
313760114000008 313760105000112 7145 
313760114000008 313760105000114 6774 
313760114000008 313760105000118 7955 
313760114000008 31376010500012 712 
313760114000008 313760105000122 8073 
313760114000008 313760105000123 7439 
313760114000008 313760105000124 733 
313760114000008 313760105000125 7069 
313760114000008 313760105000126 7398 
313760114000008 313760105000127 7336 
313760114000008 313760105000128 8377 
313760114000008 313760105000129 903 
313760114000008 313760105000132 8079 
313760114000008 313760105000133 8759 
313760114000008 313760105000134 8871 
313760114000008 313760105000135 9939 
313760114000008 313760105000136 10297 
313760114000008 313760105000138 11473 
313760114000008 313760105000139 11304 
313760114000008 31376010500014 10872 
313760114000008 313760105000141 10624 
313760114000008 313760105000142 10089 
313760114000008 313760105000144 3447 
313760114000008 313760105000145 207 
313760114000008 313760105000146 7388 
313760114000008 313760105000147 10112 
313760114000008 31376010500015 11693 
313760114000008 313760105000151 12077 
313760114000008 313760105000152 13742 
313760114000008 313760105000161 7539 
313760114000008 313760105000162 11502 
313760114000008 313760105000163 1156 
313760114000008 313760105000164 11524 
313760114000008 313760105000165 6758 
313760114000008 313760105000166 7461 
313760114000008 313760105000167 7095 
313760114000008 313760105000168 7569 
313760114000008 313760105000169 7663 
313760114000008 31376010500017 4708 
313760114000008 313760105000171 4423 
313760114000008 313760105000172 10924 
313760114000008 313760105000173 8653 
313760114000008 313760105000174 9159 
313760114000008 313760105000175 7927 
313760114000008 313760105000176 7822 
313760114000008 313760105000177 8872 
313760114000008 313760105000178 8892 
313760114000008 313760105000179 8902 
313760114000008 31376010500018 8936 
313760114000008 313760105000182 11934 
313760114000008 313760105000183 11927 
313760114000008 313760105000184 1181 
313760114000008 313760105000185 11874 
313760114000008 313760105000186 11111 
313760114000008 313760105000187 10901 
313760114000008 313760105000188 8469 
313760114000008 313760105000189 8913 
313760114000008 31376010500019 11895 
313760114000008 313760105000191 11882 
313760114000008 313760105000192 12138 
313760114000008 313760105000193 11836 
313760114000008 313760105000194 11657 
313760114000008 313760105000195 9298 
313760114000008 313760105000196 8762 
313760114000008 313760105000198 4496 
313760114000008 313760105000199 4166 
313760114000008 3137601050002 4419 
313760114000008 313760105000201 434 
313760114000008 313760105000202 4263 
313760114000008 313760105000203 6738 
313760114000008 313760105000204 672 
313760114000008 313760105000205 7768 
313760114000008 313760105000206 7977 
313760114000008 313760105000207 849 
313760114000008 313760105000208 8308 
313760114000008 313760105000209 11715 
313760114000008 31376010500021 12072 
313760114000008 313760105000211 6289 
313760114000008 313760105000212 6002 
313760114000008 313760105000213 3928 
313760114000008 313760105000214 4123 
313760114000008 313760105000215 7896 
313760114000008 313760105000216 7694 
313760114000008 313760105000217 8726 
313760114000008 313760105000218 8435 
313760114000008 313760105000219 9244 
313760114000008 31376010500022 9968 
313760114000008 313760105000221 9324 
313760114000008 313760105000222 11067 
313760114000008 313760105000223 1103 
313760114000008 313760105000224 10505 
313760114000008 313760105000225 9781 
313760114000008 313760105000226 10091 
313760114000008 313760105000227 10458 
313760114000008 313760105000228 10611 
313760114000008 313760105000229 10287 
313760114000008 31376010500023 9062 
313760114000008 313760105000231 9451 
313760114000008 313760105000232 10081 
313760114000008 313760105000233 11103 
313760114000008 313760105000234 7538 
313760114000008 313760105000235 7841 
313760114000008 313760105000236 7831 
313760114000008 313760105000237 8048 
313760114000008 313760105000238 5504 
313760114000008 313760105000239 6029 
313760114000008 31376010500024 6089 
313760114000008 313760105000241 628 
313760114000008 313760105000242 838 
313760114000008 313760105000243 8359 
313760114000008 313760105000245 6657 
313760114000008 313760105000246 7867 
313760114000008 313760105000247 7672 
313760114000008 313760105000248 505 
313760114000008 313760105000249 5427 
313760114000008 31376010500025 8113 
313760114000008 313760105000251 7989 
313760114000008 313760105000252 8617 
313760114000008 313760105000253 8319 
313760114000008 313760105000254 10427 
313760114000008 313760105000255 10466 
313760114000008 313760105000256 5596 
313760114000008 313760105000257 5519 
313760114000008 313760105000258 8179 
313760114000008 313760105000259 7926 
313760114000008 31376010500026 935 
313760114000008 313760105000261 9427 
313760114000008 313760105000262 9369 
313760114000008 313760105000263 9361 
313760114000008 313760105000264 9386 
313760114000008 313760105000265 5595 
313760114000008 313760105000266 11164 
313760114000008 313760105000267 11327 
313760114000008 313760105000268 11031 
313760114000008 313760105000269 10937 
313760114000008 31376010500027 3138 
313760114000008 313760105000271 3297 
313760114000008 313760105000272 642 
313760114000008 313760105000273 6643 
313760114000008 313760105000274 3981 
313760114000008 313760105000275 4166 
313760114000008 313760105000276 819 
313760114000008 313760105000277 8332 
313760114000008 313760105000278 8342 
313760114000008 313760105000279 8246 
313760114000008 31376010500028 11665 
313760114000008 313760105000281 10178 
313760114000008 313760105000282 10968 
313760114000008 313760105000283 10648 
313760114000008 313760105000284 4326 
313760114000008 313760105000285 6533 
313760114000008 313760114000002 1542 
313760114000008 313760114000007 522 
313760114000008 313760114000008  
313760114000008 313760114000009 973 
313760114000008 31376011400001 3102 
313760114000008 313760115000001 16186 
313760114000008 313760115000002 17153 
313760114000008 313760115000003 14196 
313760114000008 313760115000005 14959 
313760114000008 313760115000006 17721 
313760114000008 313760115000007 15998 
313760114000008 313760115000008 1612 
313760114000008 313760115000009 1528 
313760114000008 31376011500001 17044 
313760114000008 313760115000011 16659 
313760114000008 313760115000014 12593 
313760114000008 313760115000015 12673 
313760114000008 313760115000018 15474 
313760114000008 313760115000019 15414 
313760114000008 31376011500002 13246 
313760114000008 313760115000021 13048 
313760114000008 313760115000022 13417 
313760114000008 313760115000023 13301 
313760114000008 313760115000024 13789 
313760114000008 313760115000025 13472 
313760114000008 313760115000026 13646 
313760114000008 313760115000027 14078 
313760114000008 313760115000029 13871 
313760114000008 31376011500003 1373 
313760114000008 313760115000031 14335 
313760114000008 313760115000032 15035 
313760114000008 313760115000033 14771 
313760114000008 313760115000034 12364 
313760114000009 313760105000002 6281 
313760114000009 313760105000003 6739 
313760114000009 313760105000005 521 
313760114000009 313760105000007 5256 
313760114000009 313760105000008 5029 
313760114000009 313760105000009 4101 
313760114000009 31376010500001 3791 
313760114000009 313760105000011 3873 
313760114000009 313760105000012 3538 
313760114000009 313760105000013 3266 
313760114000009 313760105000015 5066 
313760114000009 313760105000016 2612 
313760114000009 31376010500002 5877 
313760114000009 313760105000021 6186 
313760114000009 313760105000022 6276 
313760114000009 313760105000024 8047 
313760114000009 313760105000026 6654 
313760114000009 313760105000027 7818 
313760114000009 313760105000028 7153 
313760114000009 313760105000029 6715 
313760114000009 31376010500003 6573 
313760114000009 313760105000036 7401 
313760114000009 313760105000037 7662 
313760114000009 313760105000039 9639 
313760114000009 31376010500004 9933 
313760114000009 313760105000043 10346 
313760114000009 313760105000045 9798 
313760114000009 313760105000048 3319 
313760114000009 31376010500005 8211 
313760114000009 313760105000058 8689 
313760114000009 313760105000064 108 
313760114000009 313760105000066 7286 
313760114000009 313760105000067 705 
313760114000009 313760105000068 6712 
313760114000009 313760105000069 6823 
313760114000009 313760105000071 5726 
313760114000009 313760105000072 555 
313760114000009 313760105000074 4931 
313760114000009 313760105000075 4715 
313760114000009 313760105000076 4528 
313760114000009 313760105000077 4776 
313760114000009 313760105000078 4334 
313760114000009 31376010500008 4362 
313760114000009 313760105000081 3436 
313760114000009 313760105000082 3796 
313760114000009 313760105000083 3858 
313760114000009 313760105000084 4195 
313760114000009 313760105000085 4352 
313760114000009 313760105000086 4449 
313760114000009 313760105000087 2862 
313760114000009 313760105000088 2408 
313760114000009 313760105000089 3119 
313760114000009 31376010500009 2765 
313760114000009 313760105000091 2686 
313760114000009 313760105000092 1818 
313760114000009 313760105000094 3144 
